id,Machine failure
173676,0.009293012
173677,0.001385067
173678,0.0006092466
173679,0.0024893817
173680,0.0013113961
173681,0.0009559532
173682,0.00080767943
173683,0.001706563
173684,0.0087271985
173685,0.0037807564
173686,0.0007821975
173687,0.0012179688
173688,0.0009038743
173689,0.018178493
173690,0.0011798982
173691,0.0019370551
173692,0.0007093313
173693,0.0011503067
173694,0.006100071
173695,0.0018499547
173696,0.00081192976
173697,0.00083501823
173698,0.00055728806
173699,0.0021581417
173700,0.001643774
173701,0.004144023
173702,0.005576849
173703,0.0035813404
173704,0.0015046914
173705,0.0011788231
173706,0.0037576354
173707,0.0012693547
173708,0.002143193
173709,0.0039544683
173710,0.0016719572
173711,0.0006807084
173712,0.0029882835
173713,0.00093419856
173714,0.003155104
173715,0.0022657607
173716,0.0004635277
173717,0.0025171847
173718,0.0047793686
173719,0.008855387
173720,0.0026885977
173721,0.00073592796
173722,0.0037816097
173723,0.0053293835
173724,0.0011449215
173725,0.00082545646
173726,0.0013011179
173727,0.0007518238
173728,0.0010836683
173729,0.004649144
173730,0.0014129302
173731,0.0009796013
173732,0.0016390161
173733,0.0007880338
173734,0.0011615255
173735,0.0011392963
173736,0.0016368165
173737,0.008541346
173738,0.0023597886
173739,0.0041627954
173740,0.001360742
173741,0.0066816513
173742,0.0011053234
173743,0.0025594328
173744,0.0007719385
173745,0.0036066931
173746,0.001446792
173747,0.0016383227
173748,0.0016839331
173749,0.0013045588
173750,0.0015771054
173751,0.00055885373
173752,0.0015183324
173753,0.002842657
173754,0.0025788734
173755,0.00142276
173756,0.0008579955
173757,0.000620708
173758,0.00096473465
173759,0.0010926516
173760,0.0022468786
173761,0.0014025597
173762,0.0012658287
173763,0.0076976684
173764,0.0003702722
173765,0.000797675
173766,0.0025795235
173767,0.00585087
173768,0.0038226857
173769,0.0006883771
173770,0.028297883
173771,0.0023256128
173772,0.0009681346
173773,0.0011505685
173774,0.001788575
173775,0.0060252724
173776,0.0021288656
173777,0.0009943135
173778,0.004908845
173779,0.00082978565
173780,0.0011079315
173781,0.0022261527
173782,0.00060018076
173783,0.001093234
173784,0.0011333384
173785,0.0011058906
173786,0.0011819296
173787,0.0009480322
173788,0.0027189986
173789,0.0027646862
173790,0.007981245
173791,0.0014380998
173792,0.0021426426
173793,0.0020888457
173794,0.0012365197
173795,0.000884619
173796,0.0013315375
173797,0.032133546
173798,0.9894916
173799,0.0028216976
173800,0.0007012212
173801,0.0012696837
173802,0.0122235585
173803,0.0045110453
173804,0.0007420717
173805,0.00071641564
173806,0.00083457876
173807,0.0019254936
173808,0.0027329428
173809,0.0024742584
173810,0.005281279
173811,0.009067171
173812,0.0012972264
173813,0.00097222155
173814,0.0019490765
173815,0.005528082
173816,0.00040175443
173817,0.0010870135
173818,0.0009216018
173819,0.0009141637
173820,0.007301962
173821,0.0008394027
173822,0.0008114618
173823,0.0013810634
173824,0.0043187994
173825,0.0015625324
173826,0.0021931701
173827,0.0010870135
173828,0.007245227
173829,0.00075548585
173830,0.0005408582
173831,0.0008111294
173832,0.011249407
173833,0.00073249044
173834,0.0014090422
173835,0.0029909073
173836,0.002232695
173837,0.0009750006
173838,0.0032155716
173839,0.0031918169
173840,0.0015851959
173841,0.0012304555
173842,0.0007321038
173843,0.001504953
173844,0.00055728806
173845,0.00083720486
173846,0.0038537486
173847,0.0009595407
173848,0.0008145188
173849,0.004755058
173850,0.0010135918
173851,0.0023515085
173852,0.00065157586
173853,0.00097039895
173854,0.00085140613
173855,0.001024836
173856,0.002145693
173857,0.0013766079
173858,0.0018249933
173859,0.004586199
173860,0.011158326
173861,0.0007590674
173862,0.0015627369
173863,0.004921997
173864,0.0010328469
173865,0.00062847696
173866,0.0008685606
173867,0.0006625938
173868,0.001393558
173869,0.0006563193
173870,0.0038581667
173871,0.99564594
173872,0.022869522
173873,0.0019198102
173874,0.0054741763
173875,0.0013687668
173876,0.0032120843
173877,0.0011794756
173878,0.00079644646
173879,0.00091195485
173880,0.00093098904
173881,0.08866268
173882,0.0025517922
173883,0.0014079188
173884,0.0018876888
173885,0.002480996
173886,0.0015380424
173887,0.0005292512
173888,0.0015663377
173889,0.0008286261
173890,0.00079739455
173891,0.00096575223
173892,0.001046792
173893,0.00097159506
173894,0.0007453333
173895,0.00083293975
173896,0.002467037
173897,0.0020592492
173898,0.002946111
173899,0.0026574868
173900,0.00471532
173901,0.0016004643
173902,0.0007233977
173903,0.0052259504
173904,0.00081007084
173905,0.0013632929
173906,0.000620708
173907,0.00094321213
173908,0.0007639251
173909,0.004052011
173910,0.00597145
173911,0.0006961371
173912,0.0019398504
173913,0.0009991255
173914,0.0018359307
173915,0.000965656
173916,0.004364193
173917,0.00090023776
173918,0.0007590674
173919,0.005924514
173920,0.0007787566
173921,0.000911395
173922,0.0022409076
173923,0.0013607816
173924,0.004451732
173925,0.0010503929
173926,0.00088566344
173927,0.111965805
173928,0.00040996904
173929,0.0014865049
173930,0.0020971347
173931,0.0006152373
173932,0.0029194844
173933,0.0014650514
173934,0.0012989189
173935,0.0025093034
173936,0.00301904
173937,0.015344002
173938,0.00056626415
173939,0.002110723
173940,0.0012797426
173941,0.0030163946
173942,0.0015086756
173943,0.0008705453
173944,0.00095562177
173945,0.0008469647
173946,0.99223787
173947,0.0010328469
173948,0.0009047308
173949,0.0021233854
173950,0.0011458647
173951,0.008486779
173952,0.011699602
173953,0.0014429333
173954,0.012746502
173955,0.31583732
173956,0.0008579955
173957,0.023590412
173958,0.000911395
173959,0.0047282884
173960,0.00082635443
173961,0.003564468
173962,0.0006493859
173963,0.0013932249
173964,0.00089413504
173965,0.00188844
173966,0.0009086174
173967,0.0030495655
173968,0.008571579
173969,0.0047793686
173970,0.0015966882
173971,0.0029221422
173972,0.0061552697
173973,0.0010466828
173974,0.0010253662
173975,0.001299521
173976,0.0007620288
173977,0.9969422
173978,0.004945756
173979,0.0013125613
173980,0.00082678493
173981,0.0010807728
173982,0.0023044269
173983,0.0043986593
173984,0.0012465377
173985,0.0014601168
173986,0.0013315375
173987,0.00070683594
173988,0.0022071535
173989,0.003175246
173990,0.0002799832
173991,0.0007472218
173992,0.0007771553
173993,0.0007769494
173994,0.0011353213
173995,0.0006283539
173996,0.0008222829
173997,0.0053224876
173998,0.0010493037
173999,0.0011903709
174000,0.00086663227
174001,0.00086983596
174002,0.0009044063
174003,0.0015253078
174004,0.0027329428
174005,0.006025878
174006,0.007037859
174007,0.0013374896
174008,0.0014088288
174009,0.0011370401
174010,0.0009639941
174011,0.00056814984
174012,0.000750486
174013,0.0007853946
174014,0.0014010939
174015,0.0011894114
174016,0.00081759156
174017,0.0024871614
174018,0.0011450491
174019,0.0010470274
174020,0.0008280898
174021,0.0010409174
174022,0.002109464
174023,0.0008728752
174024,0.0007613585
174025,0.001288831
174026,0.0007639251
174027,0.0038668828
174028,0.001704746
174029,0.0018082476
174030,0.0012597753
174031,0.0011425045
174032,0.002323368
174033,0.0021184494
174034,0.0019473167
174035,0.0030017362
174036,0.0053915717
174037,0.01461315
174038,0.0009308929
174039,0.001237315
174040,0.0010904901
174041,0.004652305
174042,0.00095968466
174043,0.003423314
174044,0.0025412429
174045,0.0028322495
174046,0.00076005474
174047,0.0037121226
174048,0.00598266
174049,0.016143668
174050,0.0019292955
174051,0.0018729424
174052,0.002540868
174053,0.001110453
174054,0.0009329888
174055,0.004755412
174056,0.0029922456
174057,0.00039031077
174058,0.007669895
174059,0.0009557042
174060,0.00084925455
174061,0.0013614084
174062,0.0021231368
174063,0.0023468605
174064,0.0058040726
174065,0.0017484189
174066,0.0025093034
174067,0.0035524718
174068,0.0035323545
174069,0.001094556
174070,0.0025142627
174071,0.000612095
174072,0.0041346806
174073,0.00087270886
174074,0.0017278187
174075,0.0018931347
174076,0.014798693
174077,0.0031574564
174078,0.0011879473
174079,0.0018576187
174080,0.0031844736
174081,0.00089972455
174082,0.000911395
174083,0.0025830483
174084,0.009334533
174085,0.0007660172
174086,0.010081855
174087,0.0054661683
174088,0.0025830483
174089,0.000974794
174090,0.000620708
174091,0.0012372544
174092,0.00064329006
174093,0.00076432736
174094,0.016834043
174095,0.0012194848
174096,0.0011758825
174097,0.00056814984
174098,0.0008579955
174099,0.00087201723
174100,0.0024150962
174101,0.0011644984
174102,0.0005779915
174103,0.0022261527
174104,0.00081007084
174105,0.0011774658
174106,0.010854529
174107,0.0016832334
174108,0.006970928
174109,0.002258999
174110,0.0008148483
174111,0.0007639251
174112,0.0005687252
174113,0.0018542522
174114,0.0011315617
174115,0.0029262893
174116,0.9940963
174117,0.00096001255
174118,0.00084160035
174119,0.002372501
174120,0.004455711
174121,0.0017461268
174122,0.037491247
174123,0.00059365126
174124,0.00051453785
174125,0.0012316076
174126,0.0019398504
174127,0.9936325
174128,0.0012898159
174129,0.001514082
174130,0.9980823
174131,0.0007489113
174132,0.001413437
174133,0.0017210615
174134,0.006023122
174135,0.008575325
174136,0.0018321702
174137,0.0014013174
174138,0.0039374023
174139,0.0014529403
174140,0.0026001476
174141,0.0003410436
174142,0.0014679505
174143,0.00095482817
174144,0.0016177001
174145,0.0006493859
174146,0.002624491
174147,0.0020225297
174148,0.0029892058
174149,0.0035143746
174150,0.0056035602
174151,0.0054448624
174152,0.0022893983
174153,0.0008912651
174154,0.0047121146
174155,0.008811384
174156,0.0012746898
174157,0.0015642837
174158,0.00090397545
174159,0.0010470274
174160,0.0013106731
174161,0.02725284
174162,0.0013568902
174163,0.0011975848
174164,0.0037959935
174165,0.0026429307
174166,0.0016477689
174167,0.0011026132
174168,0.0017395357
174169,0.0023457834
174170,0.0016011748
174171,0.0002917826
174172,0.000911395
174173,0.0008068825
174174,0.0007880338
174175,0.0009657596
174176,0.006763329
174177,0.0012676736
174178,0.0015239895
174179,0.0011299019
174180,0.0010503929
174181,0.0004604786
174182,0.0012627442
174183,0.00228401
174184,0.0017974431
174185,0.00712151
174186,0.0015462922
174187,0.0016861005
174188,0.004140931
174189,0.00091337354
174190,0.0024364267
174191,0.0007639251
174192,0.0051755374
174193,0.0038827483
174194,0.0013573193
174195,0.0017460146
174196,0.0013108392
174197,0.002428941
174198,0.0072623002
174199,0.0017811236
174200,0.008910655
174201,0.0006400247
174202,0.00535192
174203,0.0021987935
174204,0.0048167077
174205,0.0011660969
174206,0.0011703991
174207,0.009900793
174208,0.0024364267
174209,0.0009963457
174210,0.0011296012
174211,0.020634957
174212,0.0017060303
174213,0.0025050414
174214,0.00057743234
174215,0.001643023
174216,0.006644684
174217,0.008640068
174218,0.0013211872
174219,0.0011341631
174220,0.0010809874
174221,0.0027110325
174222,0.0010743671
174223,0.00063204987
174224,0.0026383547
174225,0.0006625938
174226,0.0005407255
174227,0.0032553386
174228,0.0032257207
174229,0.00086757785
174230,0.0011411873
174231,0.0025063204
174232,0.0012746898
174233,0.003525934
174234,0.0009819729
174235,0.002055709
174236,0.002109464
174237,0.002654521
174238,0.0005707031
174239,0.0010106633
174240,0.0020565179
174241,0.0024188994
174242,0.0012309344
174243,0.0015334958
174244,0.0006820864
174245,0.0006629261
174246,0.0049295765
174247,0.002125043
174248,0.00085076544
174249,0.00093282224
174250,0.00073249044
174251,0.0007839504
174252,0.006310237
174253,0.0015681433
174254,0.00085071765
174255,0.0005761931
174256,0.002247628
174257,0.0055374773
174258,0.09632828
174259,0.0017140122
174260,0.0025104936
174261,0.00055885373
174262,0.0009872011
174263,0.00073830894
174264,0.00088254875
174265,0.0007012212
174266,0.0019803254
174267,0.0006390483
174268,0.00093725213
174269,0.0004584774
174270,0.00094803766
174271,0.034767855
174272,0.0007787566
174273,0.0008059719
174274,0.0059528947
174275,0.0009125346
174276,0.0005860838
174277,0.002135833
174278,0.0011619449
174279,0.0013597239
174280,0.01058233
174281,0.0010614353
174282,0.0007880338
174283,0.00096001255
174284,0.0011631575
174285,0.0008752725
174286,0.0006092466
174287,0.0007012212
174288,0.000776569
174289,0.0016425248
174290,0.9883072
174291,0.0008751975
174292,0.0009504175
174293,0.0019629716
174294,0.0011774658
174295,0.0007006226
174296,0.0009282592
174297,0.0012350078
174298,0.00052753976
174299,0.00478915
174300,0.0011795998
174301,0.0012253205
174302,0.0025817316
174303,0.0017276042
174304,0.0011296012
174305,0.0011655083
174306,0.00080661033
174307,0.0019869995
174308,0.0011598195
174309,0.0009376018
174310,0.00079331093
174311,0.00040953996
174312,0.00134057
174313,0.0041001923
174314,0.0005860838
174315,0.0017921807
174316,0.0017375527
174317,0.00044997298
174318,0.0023750518
174319,0.0017795415
174320,0.0011051365
174321,0.0014139074
174322,0.0009863888
174323,0.0055792667
174324,0.0051558916
174325,0.0010579152
174326,0.0012232343
174327,0.00086620834
174328,0.00070832245
174329,0.004440995
174330,0.0027213152
174331,0.0018661816
174332,0.0011870204
174333,0.00062951614
174334,0.0013011179
174335,0.0005408582
174336,0.0042865407
174337,0.0050315545
174338,0.0006978588
174339,0.00071120664
174340,0.00058842986
174341,0.0017461268
174342,0.0021093725
174343,0.015018183
174344,0.00075321755
174345,0.0037922463
174346,0.0035265037
174347,0.0016515943
174348,0.002270339
174349,0.0010915025
174350,0.0007514281
174351,0.0013963485
174352,0.0031700765
174353,0.0007880338
174354,0.00072335254
174355,0.0014708968
174356,0.0008928457
174357,0.00078978844
174358,0.0025598942
174359,0.0010232378
174360,0.0007722137
174361,0.0028458498
174362,0.002926124
174363,0.0035861114
174364,0.001170617
174365,0.00076432736
174366,0.011799529
174367,0.0024137592
174368,0.0009944106
174369,0.007143922
174370,0.0012818957
174371,0.0037738874
174372,0.0018661816
174373,0.0011612894
174374,0.00085980125
174375,0.00081945176
174376,0.003386566
174377,0.0045746043
174378,0.00083720486
174379,0.0016464588
174380,0.0010470274
174381,0.0016764667
174382,0.0051945522
174383,0.0019317091
174384,0.001262918
174385,0.0017092077
174386,0.0014136726
174387,0.0009128989
174388,0.00071755674
174389,0.0008687128
174390,0.00092469563
174391,0.00078878057
174392,0.0018329037
174393,0.0024288185
174394,0.0015413265
174395,0.0014835706
174396,0.00050937856
174397,0.0013460662
174398,0.0015392913
174399,0.0014748143
174400,0.0008983638
174401,0.0014090422
174402,0.0015972712
174403,0.0013489646
174404,0.0037968413
174405,0.0014333247
174406,0.0012724258
174407,0.004036296
174408,0.0016664363
174409,0.00089741807
174410,0.0017839355
174411,0.0007590674
174412,0.0013861523
174413,0.0009951745
174414,0.0024645973
174415,0.0013315375
174416,0.0012293755
174417,0.00088320364
174418,0.0016814243
174419,0.0017429828
174420,0.0019043791
174421,0.0013933675
174422,0.98825663
174423,0.0015118785
174424,0.0024791427
174425,0.0041553695
174426,0.00083507475
174427,0.0021099688
174428,0.0017375527
174429,0.00083457876
174430,0.0007771553
174431,0.0012413835
174432,0.00037301285
174433,0.001366678
174434,0.006742907
174435,0.0015706792
174436,0.00066854653
174437,0.005137866
174438,0.0007952209
174439,0.00071597955
174440,0.00094990834
174441,0.0010722828
174442,0.0027516491
174443,0.002404916
174444,0.0012056138
174445,0.0029835608
174446,0.023592444
174447,0.0006635942
174448,0.001139287
174449,0.0007819214
174450,0.0018309454
174451,0.00611908
174452,0.00034708894
174453,0.0015787422
174454,0.0018504716
174455,0.00084396097
174456,0.0025116666
174457,0.0016489908
174458,0.99080527
174459,0.0010743671
174460,0.0024928593
174461,0.00081685995
174462,0.0038414416
174463,0.0032628714
174464,0.0025734922
174465,0.0017759856
174466,0.0007273403
174467,0.0021456103
174468,0.0028363478
174469,0.0016597954
174470,0.0010303269
174471,0.0010461081
174472,0.0021780066
174473,0.0031729634
174474,0.0010403716
174475,0.00095914863
174476,0.0015822547
174477,0.0088801095
174478,0.0008464193
174479,0.009267567
174480,0.004917286
174481,0.0015674551
174482,0.00059573574
174483,0.0014029278
174484,0.0063507906
174485,0.0007629047
174486,0.0011774658
174487,0.0017839355
174488,0.0010272656
174489,0.0007880338
174490,0.004248174
174491,0.0008464193
174492,0.005440875
174493,0.0010497721
174494,0.0004929747
174495,0.00086620834
174496,0.00034108604
174497,0.0013169873
174498,0.0015595552
174499,0.0014730098
174500,0.0013589154
174501,0.0023164935
174502,0.00097159506
174503,0.0017142253
174504,0.0029695765
174505,0.00091803266
174506,0.00078593666
174507,0.0014951306
174508,0.0010576552
174509,0.0016810152
174510,0.00800377
174511,0.0006529674
174512,0.00095478946
174513,0.0010722828
174514,0.0021581417
174515,0.002001234
174516,0.00091129605
174517,0.0008731293
174518,0.0010913735
174519,0.00085573556
174520,0.0027409405
174521,0.0007821975
174522,0.002180716
174523,0.0015172275
174524,0.00089062925
174525,0.0012113133
174526,0.0006092466
174527,0.0012014238
174528,0.00080639403
174529,0.0012229431
174530,0.0007587206
174531,0.0007590674
174532,0.00067812455
174533,0.0010440765
174534,0.006404082
174535,0.0040182145
174536,0.001090014
174537,0.0018975512
174538,0.01088586
174539,0.0007012212
174540,0.0017108755
174541,0.0023990555
174542,0.001403288
174543,0.0025447577
174544,0.0015908056
174545,0.0024901729
174546,0.0022566456
174547,0.0005129818
174548,0.0008699657
174549,0.001751998
174550,0.0020344744
174551,0.0011989019
174552,0.0078588
174553,0.00070832245
174554,0.002086849
174555,0.002862854
174556,0.0051019504
174557,0.00065194914
174558,0.0030060017
174559,0.00087883876
174560,0.00076308136
174561,0.00052791875
174562,0.008061828
174563,0.001150985
174564,0.0014863592
174565,0.0007590674
174566,0.0060130702
174567,0.0094065275
174568,0.00073171844
174569,0.0016892094
174570,0.0007787566
174571,0.00037457256
174572,0.0027612506
174573,0.0021268597
174574,0.001082194
174575,0.0013513223
174576,0.000656123
174577,0.00084103754
174578,0.0023364816
174579,0.0012839534
174580,0.0014111283
174581,0.004637402
174582,0.011275532
174583,0.0007942641
174584,0.0035094032
174585,0.00042956127
174586,0.0009811438
174587,0.00093239394
174588,0.0107511
174589,0.00069861003
174590,0.0006625938
174591,0.0014725485
174592,0.000604434
174593,0.0022470613
174594,0.0007590674
174595,0.0008510607
174596,0.00083507475
174597,0.00084527076
174598,0.013759588
174599,0.015934212
174600,0.0018176092
174601,0.0019970748
174602,0.00076432736
174603,0.0016118407
174604,0.0039995126
174605,0.0040368563
174606,0.00112156
174607,0.00056814984
174608,0.00036483395
174609,0.00067922147
174610,0.0609105
174611,0.0014429333
174612,0.0009190075
174613,0.00070716935
174614,0.0018248883
174615,0.002531092
174616,0.002709706
174617,0.0021581417
174618,0.0029322822
174619,0.0025519559
174620,0.0008699657
174621,0.0016621937
174622,0.0006886009
174623,0.0027097745
174624,0.00056814984
174625,0.0012287813
174626,0.00088281446
174627,0.0018023538
174628,0.99960846
174629,0.0010891171
174630,0.0010355504
174631,0.0007590674
174632,0.0014507427
174633,0.0013587316
174634,0.0021400342
174635,0.0022249848
174636,0.0022819487
174637,0.0037010182
174638,0.0006092466
174639,0.0011907853
174640,0.002313017
174641,0.0007336529
174642,0.0017261697
174643,0.00095482817
174644,0.0010481392
174645,0.0007880338
174646,0.0040013553
174647,0.0009817937
174648,0.0019588629
174649,0.0009549377
174650,0.0008699657
174651,0.00055779424
174652,0.001791558
174653,0.001725492
174654,0.0016814243
174655,0.0015709089
174656,0.0013655844
174657,0.0017354616
174658,0.0012959939
174659,0.0012168254
174660,0.002637252
174661,0.0017803793
174662,0.013811741
174663,0.0010989959
174664,0.0024967338
174665,0.00096404133
174666,0.0013699111
174667,0.00060731574
174668,0.000798529
174669,0.00080668373
174670,0.00055728806
174671,0.00072989066
174672,0.01111958
174673,0.0025093034
174674,0.0008595191
174675,0.00056814984
174676,0.0020335093
174677,0.039997455
174678,0.0046350653
174679,0.0011797145
174680,0.0036760038
174681,0.99505436
174682,0.00090798514
174683,0.00431315
174684,0.0053854845
174685,0.0011394531
174686,0.0009844966
174687,0.003125348
174688,0.0011261683
174689,0.0020601293
174690,0.006289473
174691,0.0007590674
174692,0.001077636
174693,0.0006493859
174694,0.009755958
174695,0.010748393
174696,0.0052264687
174697,0.0007639251
174698,0.00068774726
174699,0.00049472915
174700,0.0059194416
174701,0.00048504485
174702,0.0013153157
174703,0.0016010222
174704,0.016317282
174705,0.0015600319
174706,0.005922964
174707,0.0009881948
174708,0.0014129302
174709,0.00091783237
174710,0.0022107805
174711,0.0007424718
174712,0.00065578386
174713,0.0011957729
174714,0.0009892974
174715,0.001279366
174716,0.00064329006
174717,0.0057856417
174718,0.0011615753
174719,0.0008908211
174720,0.00178212
174721,0.0012667038
174722,0.0009972479
174723,0.0030113512
174724,0.012758791
174725,0.0028537945
174726,0.0013184745
174727,0.0004171
174728,0.0015768072
174729,0.000942527
174730,0.0016057342
174731,0.0018521494
174732,0.0007012212
174733,0.0027035344
174734,0.001618885
174735,0.0020736016
174736,0.002694783
174737,0.0008535026
174738,0.00057393516
174739,0.0063887024
174740,0.005019097
174741,0.0009269958
174742,0.0025057278
174743,0.002184199
174744,0.0007823056
174745,0.0011569121
174746,0.00095921755
174747,0.0006801416
174748,0.0004171
174749,0.44246513
174750,0.0010470274
174751,0.00082927226
174752,0.0007270752
174753,0.0010146106
174754,0.008175184
174755,0.001393558
174756,0.0010078249
174757,0.0019511925
174758,0.007475056
174759,0.010018762
174760,0.000618304
174761,0.0040672203
174762,0.0007639251
174763,0.0025219796
174764,0.00059061195
174765,0.019249601
174766,0.0005416726
174767,0.0022660065
174768,0.0066960156
174769,0.0010573389
174770,0.0008579955
174771,0.0006035978
174772,0.0009333987
174773,0.0016860202
174774,0.001795755
174775,0.0011192887
174776,0.0013618901
174777,0.0010139254
174778,0.0029180218
174779,0.0009243512
174780,0.0003611329
174781,0.0034236277
174782,0.0008937556
174783,0.0052038333
174784,0.0014097543
174785,0.0006585732
174786,0.0018013709
174787,0.0024516818
174788,0.0023640369
174789,0.002207667
174790,0.0016892094
174791,0.0022850283
174792,0.0015558633
174793,0.00081192976
174794,0.007212365
174795,0.0026462034
174796,0.010682549
174797,0.0023457834
174798,0.004346637
174799,0.01990505
174800,0.0010470274
174801,0.001260589
174802,0.0045136777
174803,0.0010588277
174804,0.0052194623
174805,0.0005734296
174806,0.0008877686
174807,0.001565259
174808,0.0009750006
174809,0.0015166679
174810,0.005749464
174811,0.0007639251
174812,0.0010222114
174813,0.0011248913
174814,0.008446821
174815,0.0013129277
174816,0.004363443
174817,0.0013668584
174818,0.0007093313
174819,0.0008731293
174820,0.001076491
174821,0.0008535026
174822,0.0007656479
174823,0.0016814243
174824,0.0006092466
174825,0.0008476518
174826,0.001973869
174827,0.0024056106
174828,0.00073249044
174829,0.0017906271
174830,0.0040225927
174831,0.0052863937
174832,0.0021034582
174833,0.0011428371
174834,0.0015118785
174835,0.001014193
174836,0.0006473255
174837,0.006626608
174838,0.001080042
174839,0.00181457
174840,0.0015338719
174841,0.0028228743
174842,0.0038013074
174843,0.0023081594
174844,0.0006423273
174845,0.0023325223
174846,0.002158198
174847,0.0012613131
174848,0.0007639251
174849,0.003499276
174850,0.010906657
174851,0.007888576
174852,0.0028190168
174853,0.0005408582
174854,0.00084103754
174855,0.00084869063
174856,0.0026822202
174857,0.0018248883
174858,0.0016656005
174859,0.0008705453
174860,0.001023642
174861,0.0045134034
174862,0.0020572422
174863,0.0009093249
174864,0.0037183475
174865,0.00075757265
174866,0.0025072468
174867,0.0012613131
174868,0.0024631582
174869,0.9984975
174870,0.0019133503
174871,0.00042956127
174872,0.00081159297
174873,0.19756581
174874,0.0025955823
174875,0.00083457876
174876,0.010984886
174877,0.007020728
174878,0.0028833859
174879,0.0010104548
174880,0.0013995296
174881,0.0004751207
174882,0.00051940733
174883,0.0013854891
174884,0.01764977
174885,0.00076607993
174886,0.00070683594
174887,0.0029300565
174888,0.0071845506
174889,0.0012658287
174890,0.0018530692
174891,0.0011201906
174892,0.001656656
174893,0.0022330224
174894,0.0054453583
174895,0.0038777753
174896,0.0018471578
174897,0.0029909073
174898,0.0022651076
174899,0.0009502758
174900,0.0012227427
174901,0.0031616974
174902,0.00096700346
174903,0.0011331873
174904,0.0007117487
174905,0.0011676619
174906,0.00056814984
174907,0.0023122213
174908,0.00086807855
174909,0.0008590131
174910,0.0020481434
174911,0.0006820864
174912,0.0011942812
174913,0.0010639167
174914,0.0012738166
174915,0.0008683789
174916,0.0059008114
174917,0.001009798
174918,0.000910469
174919,0.0007514281
174920,0.0006625938
174921,0.006971007
174922,0.0033399388
174923,0.0035877286
174924,0.0012100327
174925,0.0024355147
174926,0.0019803254
174927,0.0021581417
174928,0.0011880815
174929,0.0017100524
174930,0.00072501745
174931,0.00057094224
174932,0.0014282423
174933,0.0031838212
174934,0.0008801059
174935,0.0010964756
174936,0.0007769494
174937,0.0017720043
174938,0.0020510186
174939,0.0019882142
174940,0.0007525223
174941,0.0019508647
174942,0.0011423423
174943,0.00050685136
174944,0.0013533359
174945,0.0010470274
174946,0.00093052135
174947,0.0010503929
174948,0.000911395
174949,0.0012169251
174950,0.0005039866
174951,0.0044666263
174952,0.0007590674
174953,0.002467037
174954,0.004703135
174955,0.0017125256
174956,0.99482214
174957,0.00081159297
174958,0.0022261527
174959,0.0012131528
174960,0.0007113595
174961,0.009488491
174962,0.009938488
174963,0.0007637354
174964,0.00055728806
174965,0.0012724258
174966,0.00121327
174967,0.0036406782
174968,0.0024147916
174969,0.0018094133
174970,0.0024824243
174971,0.005925514
174972,0.001094617
174973,0.0023457834
174974,0.0064975317
174975,0.0021049578
174976,0.0011489295
174977,0.00062951614
174978,0.0017343946
174979,0.0015326411
174980,0.0012078552
174981,0.0010557646
174982,0.00072142563
174983,0.0011423423
174984,0.0008046405
174985,0.0009217409
174986,0.00123906
174987,0.0006629261
174988,0.0011267746
174989,0.0010470274
174990,0.00304546
174991,0.0011884278
174992,0.0014742981
174993,0.0038533974
174994,0.0027495578
174995,0.001192476
174996,0.09941741
174997,0.05670095
174998,0.0013368719
174999,0.0009900955
175000,0.0024742584
175001,0.00095914863
175002,0.050268926
175003,0.0016664363
175004,0.00093419856
175005,0.00065522623
175006,0.00060326245
175007,0.0062372973
175008,0.006033588
175009,0.00415838
175010,0.0032339983
175011,0.001600741
175012,0.00055885373
175013,0.0014621315
175014,0.0030068979
175015,0.0015595552
175016,0.0011464625
175017,0.0004104702
175018,0.00093764963
175019,0.0010245753
175020,0.0006529674
175021,0.00065522623
175022,0.0015814496
175023,0.00074755447
175024,0.001040537
175025,0.002747643
175026,0.0024656104
175027,0.00064329006
175028,0.0060680388
175029,0.0018846564
175030,0.0306715
175031,0.0007554769
175032,0.00066854653
175033,0.00073249044
175034,0.005366797
175035,0.0010891171
175036,0.000987146
175037,0.0013139071
175038,0.001096105
175039,0.00080803974
175040,0.0052931835
175041,0.00065425126
175042,0.0015554042
175043,0.00079712714
175044,0.0017276042
175045,0.012267455
175046,0.0006511311
175047,0.050638825
175048,0.001030328
175049,0.0006237586
175050,0.0013045588
175051,0.0039389282
175052,0.0010449671
175053,0.0007590674
175054,0.0009372883
175055,0.0008535026
175056,0.004795058
175057,0.0007281066
175058,0.0029974454
175059,0.0070151696
175060,0.0003449816
175061,0.00084103754
175062,0.0051960754
175063,0.0009180703
175064,0.00076432736
175065,0.0009201856
175066,0.0020037824
175067,0.003004453
175068,0.0018852395
175069,0.0067317835
175070,0.0011481548
175071,0.00084103754
175072,0.0007984058
175073,0.002270339
175074,0.004117331
175075,0.00202518
175076,0.0011121358
175077,0.0034160384
175078,0.0026519508
175079,0.0010138139
175080,0.0047568996
175081,0.0005758736
175082,0.0026952417
175083,0.014414228
175084,0.0009421069
175085,0.0008843851
175086,0.0011095988
175087,0.0007771553
175088,0.0014951306
175089,0.0012153259
175090,0.0005308793
175091,0.0007327693
175092,0.0012697212
175093,0.0015011665
175094,0.00080023916
175095,0.00080661033
175096,0.000911395
175097,0.0014825757
175098,0.0007093313
175099,0.0021781507
175100,0.0042340877
175101,0.0025303708
175102,0.0010601721
175103,0.0005441925
